State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Thiruvananthapuram,Chala,Snakeguard,Other,FAQ,24/09/2025,2500,2500,2500
Kerala,Thiruvananthapuram,"Chenkal  VFPCK",Banana,Palayamthodan,Large,24/09/2025,2600,3000,2800
Kerala,Thiruvananthapuram,"Neyyattinkara  VFPCK",Banana,"Nendra Bale",Large,24/09/2025,5500,6000,5800
Kerala,Thiruvananthapuram,"Neyyattinkara  VFPCK",Banana,"Nendra Bale",Medium,24/09/2025,4000,5000,4500
Kerala,Thiruvananthapuram,"Neyyattinkara  VFPCK",Banana,"Nendra Bale",Small,24/09/2025,2000,3000,2500
Kerala,Thiruvananthapuram,"Neyyattinkara  VFPCK",Tapioca,Tapioca,FAQ,24/09/2025,2300,2600,2500
Kerala,Thiruvananthapuram,Parassala,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,4000,4500,4000
Kerala,Thiruvananthapuram,Parassala,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,6000,6200,6000
Kerala,Thiruvananthapuram,Parassala,Colacasia,Other,FAQ,24/09/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,"Green Chilli","Green Chilly",FAQ,24/09/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Vamanapuram,Banana,Other,Medium,24/09/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Vamanapuram,Cucumbar(Kheera),Other,FAQ,24/09/2025,2500,3000,2500
Kerala,Wayanad,Kalpetta,"Banana - Green",Other,FAQ,24/09/2025,1500,1600,1600
Kerala,Wayanad,Kalpetta,Ginger(Green),"Green Ginger",FAQ,24/09/2025,3800,3900,3900
Kerala,Wayanad,Kalpetta,Rubber,Other,FAQ,24/09/2025,17200,17300,17300
Kerala,Wayanad,Manathavady,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,2600,2700,2700
Kerala,Wayanad,Manathavady,"Black pepper",Ungrabled,FAQ,24/09/2025,67000,68000,68000
Kerala,Wayanad,Pulpally,Rubber,RSS-4,FAQ,24/09/2025,1860,1880,1870
"Madhya Pradesh",Badwani,Sendhwa(F&V),Brinjal,Round,FAQ,24/09/2025,800,1000,900
"Madhya Pradesh",Badwani,Sendhwa(F&V),Coriander(Leaves),Local,FAQ,24/09/2025,700,1000,900
"Madhya Pradesh",Badwani,Sendhwa(F&V),Spinach,Spinach,FAQ,24/09/2025,700,900,800
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Sponge gourd","Sponge gourd",FAQ,24/09/2025,900,1300,1100
"Madhya Pradesh",Badwani,Sendhwa(F&V),Tomato,Hybrid,Non-FAQ,24/09/2025,800,1300,1100
"Madhya Pradesh",Indore,Indore,Wheat,"Mill Quality",FAQ,24/09/2025,2300,2823,2823
"Madhya Pradesh",Indore,Sanwer,Soyabean,Soyabeen,FAQ,24/09/2025,3350,4400,3800
"Madhya Pradesh",Katni,Katni,Paddy(Dhan)(Common),Common,Non-FAQ,24/09/2025,2150,2150,2150
"Madhya Pradesh",Khandwa,Khargone(F&V),Cabbage,Cabbage,FAQ,24/09/2025,2600,3500,3000
"Madhya Pradesh",Khandwa,Khargone(F&V),Tomato,Deshi,FAQ,24/09/2025,1000,1400,1200
"Madhya Pradesh",Khandwa,Mundi,Soyabean,Soyabeen,FAQ,24/09/2025,2295,3095,3095
"Madhya Pradesh",Khandwa,Pandhana,Soyabean,Yellow,FAQ,24/09/2025,3300,3300,3300
"Madhya Pradesh",Khargone,Badwaha,Cotton,"Without Ginned Cotton",FAQ,24/09/2025,4250,5300,5300
"Madhya Pradesh",Khargone,Khargone,Soyabean,Soyabeen,FAQ,24/09/2025,3300,3300,3300
"Madhya Pradesh",Umariya,Umariya,Wheat,"Mill Quality",Non-FAQ,24/09/2025,2450,2450,2450
Maharashtra,Mumbai,"Vashi New Mumbai",Onion,Other,Local,24/09/2025,900,1400,1150
Maharashtra,Mumbai,"Vashi New Mumbai",Potato,Other,Local,24/09/2025,1000,1600,1300
Maharashtra,Nagpur,Kalmeshwar,"Bhindi(Ladies Finger)",Other,Local,24/09/2025,1420,1800,1640
Maharashtra,Pune,Khed(Chakan),Ridgeguard(Tori),Other,Local,24/09/2025,3000,4000,3500
Maharashtra,Pune,Pune(Pimpri),"Bhindi(Ladies Finger)",Other,Local,24/09/2025,3000,5000,4000
Maharashtra,Pune,Pune(Pimpri),"Bottle gourd",Other,Local,24/09/2025,1500,3500,2500
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,24/09/2025,3000,5000,4000
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,Local,24/09/2025,800,1200,1000
Maharashtra,Pune,Pune(Pimpri),Coriander(Leaves),Other,Local,24/09/2025,6,8,7
Maharashtra,Satara,Patan,"Bhindi(Ladies Finger)",Other,Local,24/09/2025,1500,2500,2000
Maharashtra,Satara,Patan,Brinjal,Other,Local,24/09/2025,1500,2000,1750
Maharashtra,Satara,Patan,Tomato,Other,Local,24/09/2025,1250,1450,1350
Nagaland,Tsemenyu,Tsemenyu,Ashgourd,Ashgourd,FAQ,24/09/2025,2000,2500,2200
Nagaland,Tsemenyu,Tsemenyu,Banana,Banana-Organic,Medium,24/09/2025,4500,5500,5000
Nagaland,Tsemenyu,Tsemenyu,Pumpkin,pumpkin-Organic,FAQ,24/09/2025,2500,3000,2700
Odisha,Balasore,Nilagiri,Pumpkin,Other,FAQ,24/09/2025,1100,1300,1200
Odisha,Bargarh,Godabhaga,Paddy(Dhan)(Common),Other,FAQ,24/09/2025,2300,2320,2300
Odisha,Boudh,Khunthabandha,"Bitter gourd",Other,FAQ,24/09/2025,3500,4500,4000
Odisha,Boudh,Khunthabandha,Brinjal,Other,FAQ,24/09/2025,3500,4200,3800
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,24/09/2025,3500,4500,4000
Odisha,Boudh,Khunthabandha,Onion,Other,FAQ,24/09/2025,2200,3000,2500
Odisha,Cuttack,Banki,Colacasia,Arabi,FAQ,24/09/2025,1800,2000,1900
Odisha,Cuttack,Banki,"Green Chilli",Other,FAQ,24/09/2025,6000,6200,6100
Odisha,Cuttack,Banki,"Papaya (Raw)","Papaya (Raw)",FAQ,24/09/2025,1500,1800,1600
Odisha,Dhenkanal,Hindol,Brinjal,Brinjal,FAQ,24/09/2025,3000,4000,3500
Odisha,Dhenkanal,Hindol,Drumstick,Drumstick,FAQ,24/09/2025,9000,9500,9200
Odisha,Dhenkanal,Hindol,Onion,Other,Non-FAQ,24/09/2025,2000,2500,2200
Odisha,Dhenkanal,Hindol,Pumpkin,Pumpkin,FAQ,24/09/2025,2000,2500,2200
Odisha,Dhenkanal,Hindol,Tomato,Tomato,Non-FAQ,24/09/2025,3500,4000,3800
Odisha,Dhenkanal,Kamakhyanagar,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,6000,6200,6000
Odisha,Dhenkanal,Kamakhyanagar,Brinjal,Brinjal,FAQ,24/09/2025,3500,4200,4000
Odisha,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,FAQ,24/09/2025,5000,6000,5500
Odisha,Dhenkanal,Kamakhyanagar,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,4000,4200,4000
Odisha,Dhenkanal,Kamakhyanagar,"Green Chilli","Green Chilly",FAQ,24/09/2025,7500,8500,8000
Odisha,Dhenkanal,Kamakhyanagar,"Pointed gourd (Parval)",Other,FAQ,24/09/2025,5500,6200,6000
Odisha,Gajapati,Parlakhemundi,Brinjal,Other,FAQ,24/09/2025,1800,2000,1900
Odisha,Gajapati,Parlakhemundi,Cabbage,Other,FAQ,24/09/2025,1300,1500,1400
Odisha,Gajapati,Parlakhemundi,Cauliflower,Other,FAQ,24/09/2025,2300,2500,2400
Odisha,Gajapati,Parlakhemundi,Tomato,Local,Non-FAQ,24/09/2025,2300,2500,2400
Odisha,Kalahandi,Kalahandi(Dharamagarh),"Green Chilli","Green Chilly",FAQ,24/09/2025,3000,4000,3500
Odisha,Sambalpur,Kuchinda,Cabbage,Other,FAQ,24/09/2025,3200,3500,3400
Odisha,Sonepur,Dungurapalli,"Pointed gourd (Parval)",Other,FAQ,24/09/2025,4000,4500,4200
Odisha,Sonepur,Pandkital,Tomato,Other,Non-FAQ,24/09/2025,4000,4500,4000
Odisha,Sundergarh,Sargipali,"Banana - Green",Other,FAQ,24/09/2025,3800,4200,4000
Odisha,Sundergarh,Sargipali,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3800,4200,4000
Odisha,Sundergarh,Sargipali,Brinjal,Other,FAQ,24/09/2025,3000,3500,3200
Odisha,Sundergarh,Sargipali,Cucumbar(Kheera),Other,FAQ,24/09/2025,3500,4000,3800
Odisha,Sundergarh,Sargipali,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,24/09/2025,3500,4000,3800
Punjab,Amritsar,Rayya,Brinjal,Brinjal,FAQ,24/09/2025,1500,1500,1500
Punjab,Amritsar,Rayya,"Green Chilli","Green Chilly",FAQ,24/09/2025,2700,2700,2700
Punjab,Bhatinda,"Bhagta Bhai Ka",Apple,Other,Medium,24/09/2025,3700,3700,3700
Punjab,Bhatinda,"Bhagta Bhai Ka",Tomato,Other,FAQ,24/09/2025,2400,2400,2400
Punjab,Fazilka,Fazilka,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3000,5000,4000
Punjab,Fazilka,Fazilka,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,3000,5000,4000
Punjab,Ferozpur,Zira,Apple,American,Medium,24/09/2025,2100,2500,2300
Punjab,Ferozpur,Zira,Papaya,Other,Large,24/09/2025,3000,3500,3300
Punjab,Gurdaspur,Gurdaspur,Apple,Apple,Medium,24/09/2025,4500,5500,5000
Punjab,Gurdaspur,Gurdaspur,"Bitter gourd",Other,FAQ,24/09/2025,2500,3000,2700
Punjab,Gurdaspur,Gurdaspur,Coriander(Leaves),Other,FAQ,24/09/2025,2500,3000,2800
Punjab,Gurdaspur,Gurdaspur,Cucumbar(Kheera),Other,FAQ,24/09/2025,1500,2000,1700
Punjab,Gurdaspur,Gurdaspur,"French Beans (Frasbean)",Other,FAQ,24/09/2025,2000,2500,2200
Punjab,Gurdaspur,Gurdaspur,Papaya,Other,Medium,24/09/2025,3000,3500,3300
Punjab,Gurdaspur,Gurdaspur,Tomato,Other,FAQ,24/09/2025,2000,2500,2200
Punjab,Hoshiarpur,"Garh Shankar",Garlic,Average,FAQ,24/09/2025,4500,5500,5000
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)","Green Chilli",Other,FAQ,24/09/2025,2500,3000,2800
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Onion,Other,FAQ,24/09/2025,800,1000,900
Punjab,Hoshiarpur,Mukerian(Talwara),Apple,Other,Medium,24/09/2025,4000,5000,4500
Punjab,Hoshiarpur,Mukerian(Talwara),Banana,Other,Large,24/09/2025,2800,3400,3100
Punjab,Hoshiarpur,Mukerian(Talwara),Pumpkin,Pumpkin,FAQ,24/09/2025,2000,2800,2400
Punjab,Hoshiarpur,Mukerian(Talwara),Raddish,Raddish,FAQ,24/09/2025,2500,3500,3000
Punjab,Hoshiarpur,Mukerian(Talwara),"Round gourd","Round gourd",FAQ,24/09/2025,3500,4500,4000
Punjab,Hoshiarpur,"Tanda Urmur",Cucumbar(Kheera),Other,FAQ,24/09/2025,5000,6000,5500
Punjab,Hoshiarpur,"Tanda Urmur",Lemon,Other,FAQ,24/09/2025,6000,7000,6500
Punjab,Hoshiarpur,"Tanda Urmur",Potato,Other,FAQ,24/09/2025,1100,1300,1200
Punjab,Hoshiarpur,"Tanda Urmur",Pumpkin,Other,FAQ,24/09/2025,2000,3000,2500
Punjab,Jalandhar,"Lohian Khas",Tomato,Other,FAQ,24/09/2025,2800,3000,2900
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,2500,2500,2500
Punjab,Ludhiana,Doraha,Tomato,Other,Non-FAQ,24/09/2025,2000,2500,2400
Punjab,Ludhiana,Jagraon,Ginger(Green),Other,FAQ,24/09/2025,4500,5000,4700
Punjab,Ludhiana,Khanna,Brinjal,Other,FAQ,24/09/2025,2000,3000,2500
Punjab,Ludhiana,Khanna,Cucumbar(Kheera),Other,FAQ,24/09/2025,2000,3500,3000
Punjab,Ludhiana,Khanna,Lemon,Other,FAQ,24/09/2025,2200,3500,2500
Punjab,Ludhiana,Khanna,"Mousambi(Sweet Lime)",Other,Medium,24/09/2025,2000,3000,2500
Punjab,Ludhiana,Khanna,Potato,Other,FAQ,24/09/2025,600,900,700
Punjab,Ludhiana,Khanna,Pumpkin,Other,FAQ,24/09/2025,700,1500,1200
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,FAQ,24/09/2025,500,2000,1300
Punjab,Ludhiana,Ludhiana,Brinjal,Other,FAQ,24/09/2025,600,1200,900
Punjab,Ludhiana,Ludhiana,Cabbage,Other,FAQ,24/09/2025,500,1500,800
Punjab,Ludhiana,Ludhiana,Carrot,Other,FAQ,24/09/2025,800,1400,1000
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,FAQ,24/09/2025,700,2400,1300
Punjab,Ludhiana,Ludhiana,Pomegranate,Other,Medium,24/09/2025,3000,7000,5000
Punjab,Ludhiana,Ludhiana,Potato,Other,FAQ,24/09/2025,300,900,600
Punjab,Ludhiana,Ludhiana,Raddish,Other,FAQ,24/09/2025,700,2000,1500
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,24/09/2025,1100,1100,1100
Punjab,Ludhiana,Sahnewal,Tomato,Tomato,FAQ,24/09/2025,2750,2750,2750
Punjab,Mohali,Kurali,Ginger(Dry),Other,FAQ,24/09/2025,3500,4000,3800
Punjab,Patiala,Patiala,Carrot,Carrot,FAQ,24/09/2025,1400,1600,1500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Apple,Apple,Medium,24/09/2025,7900,8000,7950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Banana,Other,Medium,24/09/2025,2900,3000,2950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib","Bottle gourd",Other,FAQ,24/09/2025,1900,2000,1950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Garlic,Average,FAQ,24/09/2025,6400,6500,6450
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Onion,Other,FAQ,24/09/2025,1800,1900,1850
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Potato,Other,FAQ,24/09/2025,1100,1200,1150
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Pumpkin,Other,FAQ,24/09/2025,2400,2500,2450
Punjab,"Ropar (Rupnagar)",Ropar,Garlic,Desi,FAQ,24/09/2025,5500,6500,6000
Punjab,Tarntaran,Patti,Banana,Other,Medium,24/09/2025,2000,2400,2200
Punjab,Tarntaran,Patti,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1500,2000,1800
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,24/09/2025,1500,2000,1800
Rajasthan,Beawar,Beawar,"Bajra(Pearl Millet/Cumbu)",Bold,FAQ,24/09/2025,2200,2400,2300
Rajasthan,Beawar,Beawar,Taramira,Other,FAQ,24/09/2025,5350,5400,5375
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cauliflower,Other,FAQ,24/09/2025,2400,2800,2600
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Ginger(Green),"Green Ginger",FAQ,24/09/2025,3300,3700,3500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Papaya,Other,Medium,24/09/2025,1900,2300,2100
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pumpkin,Other,FAQ,24/09/2025,600,1000,800
Rajasthan,Ganganagar,Suratgarh,Potato,"(Red Nanital)",FAQ,24/09/2025,1500,1600,1550
Rajasthan,Hanumangarh,Rawatsar,Tomato,Deshi,FAQ,24/09/2025,2500,2500,2500
Rajasthan,Hanumangarh,Sangriya,Onion,Onion,FAQ,24/09/2025,1400,2600,2000
Rajasthan,"Jaipur Rural",Bassi,"Guar Seed(Cluster Beans Seed)",Other,FAQ,24/09/2025,4520,4570,4545
Rajasthan,Jalore,Jalore,Brinjal,Other,FAQ,24/09/2025,1200,1600,1400
Rajasthan,Jalore,Jalore,Tinda,Other,FAQ,24/09/2025,1500,2000,1800
Rajasthan,Jalore,Jalore,Tomato,Other,FAQ,24/09/2025,1200,1600,1400
Rajasthan,Jodhpur,"Jodhpur (F&V)",Coconut,Coconut,FAQ,24/09/2025,150,350,250
Rajasthan,Rajsamand,Rajsamand,Garlic,Other,FAQ,24/09/2025,4000,6000,5000
Rajasthan,Rajsamand,Rajsamand,Onion,Onion,FAQ,24/09/2025,1000,1200,1100
Telangana,Adilabad,"Adilabad(Rythu Bazar)",Brinjal,Brinjal,FAQ,24/09/2025,8000,8200,8000
Telangana,Karimnagar,Husnabad,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,24/09/2025,2300,2380,2320
Telangana,Karimnagar,Karimnagar,Brinjal,Brinjal,FAQ,24/09/2025,2000,3000,2500
Telangana,Karimnagar,Karimnagar,"Green Chilli","Green Chilly",FAQ,24/09/2025,3000,3200,3100
Telangana,Khammam,Wyra,Paddy(Dhan)(Common),"Swarna Masuri (New)",FAQ,24/09/2025,2280,2320,2300
Telangana,Nalgonda,Huzurnagar,Paddy(Dhan)(Common),"B P T",FAQ,24/09/2025,2320,2320,2320
Telangana,Nalgonda,Kodad,Paddy(Dhan)(Common),"B P T",FAQ,24/09/2025,2300,2300,2300
Telangana,Nalgonda,Miryalaguda,Paddy(Dhan)(Common),"Samba Masuri",FAQ,24/09/2025,2320,2320,2320
Tripura,Gomati,Nutanbazar,Rice,Masuri,FAQ,24/09/2025,3850,4000,3950
Tripura,"North Tripura",Dasda,Potato,Local,FAQ,24/09/2025,1700,1900,1800
"Uttar Pradesh",Agra,Fatehabad,Brinjal,Round,FAQ,24/09/2025,800,1200,1000
"Uttar Pradesh",Agra,Fatehabad,"Green Chilli","Green Chilly",FAQ,24/09/2025,2500,3000,2700
"Uttar Pradesh",Aligarh,Charra,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,24/09/2025,2100,2200,2150
"Uttar Pradesh",Aligarh,Charra,"Green Chilli","Green Chilly",FAQ,24/09/2025,4000,4100,4050
"Uttar Pradesh",Aligarh,Khair,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1200,1600,1400
"Uttar Pradesh",Aligarh,Khair,Brinjal,Round/Long,FAQ,24/09/2025,1200,1600,1400
"Uttar Pradesh",Aligarh,Khair,Ginger(Green),"Green Ginger",FAQ,24/09/2025,4000,5600,4500
"Uttar Pradesh",Badaun,Babrala,Paddy(Dhan)(Common),Common,Non-FAQ,24/09/2025,2430,2450,2440
"Uttar Pradesh",Badaun,Shahaswan,Apple,Other,Medium,24/09/2025,7000,7600,7500
"Uttar Pradesh",Badaun,Shahaswan,Brinjal,Brinjal,FAQ,24/09/2025,950,1100,1000
"Uttar Pradesh",Badaun,Shahaswan,Potato,Potato,Non-FAQ,24/09/2025,950,1100,1000
"Uttar Pradesh",Bahraich,Naanpara,"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,1000,1100,1060
"Uttar Pradesh",Bahraich,Naanpara,Brinjal,Brinjal,FAQ,24/09/2025,750,800,770
"Uttar Pradesh",Bahraich,Naanpara,Onion,Red,FAQ,24/09/2025,1300,1400,1350
"Uttar Pradesh",Bahraich,Naanpara,Paddy(Dhan)(Common),Paddy,FAQ,24/09/2025,2200,2300,2250
"Uttar Pradesh",Ballia,Rasda,"Banana - Green","Banana - Green",FAQ,24/09/2025,1320,1465,1390
"Uttar Pradesh",Ballia,Rasda,Garlic,Average,FAQ,24/09/2025,5955,6700,6020
"Uttar Pradesh",Ballia,Rasda,Ginger(Green),"Green Ginger",FAQ,24/09/2025,3480,3600,3550
"Uttar Pradesh",Ballia,Rasda,Lemon,Lemon,FAQ,24/09/2025,3700,3800,3760
"Uttar Pradesh",Ballia,Rasda,Onion,Red,FAQ,24/09/2025,1300,1400,1360
"Uttar Pradesh",Ballia,Vilthararoad,Apple,Apple,Medium,24/09/2025,8800,8900,8850
"Uttar Pradesh",Balrampur,Panchpedwa,Apple,Delicious,Medium,24/09/2025,7200,7400,7300
"Uttar Pradesh",Balrampur,Panchpedwa,"Banana - Green","Banana - Green",FAQ,24/09/2025,1400,1600,1500
"Uttar Pradesh",Balrampur,Tulsipur,Apple,"Kasmir/Shimla - II",Medium,24/09/2025,6400,6450,6430
"Uttar Pradesh",Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,24/09/2025,1120,1180,1150
"Uttar Pradesh",Balrampur,Tulsipur,Tomato,Hybrid,FAQ,24/09/2025,2200,2280,2230
"Uttar Pradesh",Bareilly,Anwala,Onion,Red,FAQ,24/09/2025,1000,1200,1100
"Uttar Pradesh",Bijnor,Chaandpur,Tomato,Hybrid,FAQ,24/09/2025,1500,1700,1600
"Uttar Pradesh",Bulandshahar,Divai,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,24/09/2025,2625,2635,2630
"Uttar Pradesh",Bulandshahar,Divai,Maize,Hybrid,FAQ,24/09/2025,2225,2235,2230
"Uttar Pradesh",Bulandshahar,Divai,Potato,F.A.Q.,FAQ,24/09/2025,800,1000,900
"Uttar Pradesh",Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,24/09/2025,1100,1300,1200
"Uttar Pradesh",Bulandshahar,Sikarpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,1000,1200,1100
"Uttar Pradesh",Bulandshahar,Sikarpur,Brinjal,Round/Long,FAQ,24/09/2025,1000,1200,1100
"Uttar Pradesh",Bulandshahar,Sikarpur,Onion,Red,FAQ,24/09/2025,900,1050,1000
"Uttar Pradesh",Bulandshahar,Sikarpur,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,24/09/2025,2421,2921,2800
"Uttar Pradesh",Bulandshahar,Sikarpur,Tomato,Deshi,FAQ,24/09/2025,1800,2000,1900
"Uttar Pradesh",Bulandshahar,Siyana,Garlic,Average,FAQ,24/09/2025,8200,8700,8500
"Uttar Pradesh",Bulandshahar,Siyana,"Green Chilli","Green Chilly",FAQ,24/09/2025,2700,2800,2750
"Uttar Pradesh",Bulandshahar,Siyana,"Mousambi(Sweet Lime)",Mousambi,Medium,24/09/2025,2200,2300,2240
"Uttar Pradesh",Bulandshahar,Siyana,Pumpkin,Pumpkin,FAQ,24/09/2025,1100,1200,1150
"Uttar Pradesh",Etah,Awagarh,"Banana - Green","Banana - Green",FAQ,24/09/2025,1400,1600,1500
"Uttar Pradesh",Etah,Awagarh,"Green Chilli","Green Chilly",FAQ,24/09/2025,3000,3200,3100
"Uttar Pradesh",Etah,Awagarh,Tomato,Hybrid,Non-FAQ,24/09/2025,1900,2200,2000
"Uttar Pradesh",Etawah,Etawah,Onion,Red,FAQ,24/09/2025,1150,1450,1350
"Uttar Pradesh",Etawah,Etawah,Tomato,Hybrid,FAQ,24/09/2025,2150,2450,2350
"Uttar Pradesh",Ghazipur,Jamanian,"Green Chilli","Green Chilly",FAQ,24/09/2025,1500,1600,1550
"Uttar Pradesh",Ghazipur,Yusufpur,Potato,Potato,FAQ,24/09/2025,900,1000,950
"Uttar Pradesh",Gorakhpur,Chorichora,"Banana - Green","Banana - Green",FAQ,24/09/2025,2500,2800,2600
"Uttar Pradesh",Gorakhpur,Chorichora,Potato,Red,Non-FAQ,24/09/2025,1500,1600,1550
"Uttar Pradesh",Gorakhpur,Chorichora,Rice,III,FAQ,24/09/2025,2450,2550,2480
"Uttar Pradesh",Hathras,Sikandraraau,Potato,Desi,FAQ,24/09/2025,570,800,690
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Banana,"Banana - Ripe",Medium,24/09/2025,2200,2400,2200
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Brinjal,Round/Long,FAQ,24/09/2025,1500,1500,1500
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Cabbage,Cabbage,FAQ,24/09/2025,2000,2000,2000
"Uttar Pradesh","Jalaun (Orai)",Jalaun,"Green Chilli","Green Chilly",FAQ,24/09/2025,3000,3000,3000
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Pumpkin,Pumpkin,FAQ,24/09/2025,1000,1000,1000
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Raddish,Raddish,FAQ,24/09/2025,2000,2200,2200
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,24/09/2025,3000,3000,3000
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Apple,Delicious,Medium,24/09/2025,2360,2560,2460
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bengal Gram Dal (Chana Dal)","Bengal Gram (Split)",FAQ,24/09/2025,7580,7780,7680
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,24/09/2025,6685,6885,6785
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,24/09/2025,1635,1835,1735
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,1930,2130,2030
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Ginger(Green),"Green Ginger",FAQ,24/09/2025,3440,3640,3540
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Brinjal,Other,FAQ,24/09/2025,2050,2100,2085
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Gur(Jaggery),Pathari,FAQ,24/09/2025,3600,3650,3625
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Onion,Red,FAQ,24/09/2025,1900,1950,1925
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Tomato,Local,FAQ,24/09/2025,3600,3650,3625
"Uttar Pradesh",Lalitpur,Mehrauni,Peas(Dry),Other,FAQ,24/09/2025,2900,3100,3000
"Uttar Pradesh",Maharajganj,Anandnagar,Gur(Jaggery),Red,FAQ,24/09/2025,3800,4200,4000
"Uttar Pradesh",Maharajganj,Anandnagar,Rice,III,FAQ,24/09/2025,2800,3200,3000
"Uttar Pradesh",Maharajganj,Anandnagar,Tomato,Deshi,FAQ,24/09/2025,2200,2600,2400
"Uttar Pradesh",Maharajganj,Anandnagar,Wheat,Dara,FAQ,24/09/2025,2425,2600,2500
"Uttar Pradesh",Maharajganj,Nautnava,Apple,Delicious,Medium,24/09/2025,7400,7600,7500
"Uttar Pradesh",Maharajganj,Nautnava,Ginger(Green),"Green Ginger",FAQ,24/09/2025,2000,2200,2100
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Cauliflower,Other,FAQ,24/09/2025,2500,2600,2550
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Onion,Red,FAQ,24/09/2025,1900,2000,1960
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,24/09/2025,1000,1200,1100
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,900,1100,1000
"Uttar Pradesh",Prayagraj,Ajuha,Onion,Red,FAQ,24/09/2025,1300,1420,1355
"Uttar Pradesh",Raebarelli,Raibareilly,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,1650,1760,1700
"Uttar Pradesh",Raebarelli,Raibareilly,Colacasia,Colacasia,FAQ,24/09/2025,1800,1850,1825
